cJobId,cTitle,sWork,sEducation,sExperience,sLocation,sOccupation,sIndustry,fMinSalary,fMaxSalary,fMeanSalary
Q2M3M5,Cook,1,1,3,0,255,19,23400.00,23400.00,23400.00
Q2U2S3,"Associate, Client Operations, Fund Administration",1,5,2,3,96,8,70833.33,79166.67,75000.00
Q2Y7V8,Carpenter/ Roof Tiler,1,1,4,3,322,5,30420.00,32760.00,31590.00
Q3T8X7,Line Cook,1,1,2,3,255,0,23400.00,26000.00,24700.00
Q3V4D3,Food & Beverage Server,1,1,2,8,256,0,18720.00,18720.00,18720.00
Q5H5G4,"Senior Manager, Compliance, Independence & Soqm",1,5,5,3,96,14,95833.30,108333.30,102083.30
Q5N7B7,Montessori Kindergarten Teacher,1,5,4,11,84,6,35000.00,55000.00,45000.00
R2Y8X3,Mechanic,1,3,4,3,347,11,34320.00,34320.00,34320.00
R3Y2E8,"Carpet, Upholstery And Tile & Grout Cleaner",1,1,0,3,445,2,15600.00,17550.00,16575.00
R5X4Q5,Recruiter,1,3,2,3,13,19,35000.00,45000.00,40000.00
R7U4M6,"Managing Director, Head Of Research & Development",1,6,4,3,16,8,283333.33,316666.67,300000.00
R7W2R4,Pastry Chef And Supervisor,1,1,3,3,372,0,39007.80,50005.80,44506.80
S3F7U8,Senior Pension Administrator,1,5,3,3,99,8,45833.33,58333.33,52083.33
S3H8U4,Pipe Fitter Helper,1,1,2,11,329,5,16380.00,16380.00,16380.00
S5F5U2,Associate Director- Client Services,1,5,4,3,13,8,104166.67,120833.33,112500.00
S7F5W4,Heavy Equipment Diesel Mechanic,1,1,7,0,391,12,35100.00,39780.00,37440.00
T2F4H4,Quantity Surveyor,1,5,4,3,149,5,62992.80,72001.80,67497.30
T2F5U8,Medical Administrative Assistant,1,3,2,3,199,9,30000.00,36000.00,33000.00
T2X8E6,Painter,1,1,3,3,331,5,21060.00,23400.00,22230.00
T3W7H8,Construction Manager,1,2,7,3,22,5,75000.00,100000.00,87500.00
T4P8K7,Accounts/payroll Icd10 Coding Administrator,1,5,3,3,239,9,36000.00,42000.00,39000.00
T5J2Y3,Finance Assistant,1,3,2,1,183,8,54166.67,62500.00,58333.33
T5Y4D5,Electrical Supervisor,1,2,4,3,364,5,65520.00,84240.00,74880.00
T6M6R7,Sales Representative/inventory Clerk/delivery Person,1,5,3,3,187,19,14040.00,18720.00,16380.00
T8T5G8,Tour Operator Coordinator,1,1,2,3,253,17,17550.00,21060.00,19305.00
U3C4C6,Senior Hairstylist,1,3,7,3,259,13,18205.20,20800.00,19502.60
U5D3E7,Optometrist - Maternity Cover (3 - 6 Months),2,5,4,8,79,19,85000.50,89992.50,87496.50
U6Y8B5,Experienced Handyman,1,1,7,11,471,14,35100.00,46800.00,40950.00
U7P8H8,System Supervisor,1,5,4,3,196,7,67558.40,87838.40,77698.40
U8T4Q8,Drywall Installer And Finisher,1,1,3,3,326,5,28080.00,32760.00,30420.00
V2C4B5,Paint Supervisor,1,1,3,3,273,19,18720.00,28080.00,23400.00
V5B8V5,Sales Associate,1,1,2,3,283,19,33602.40,33602.40,33602.40
V5D8K8,Sales Person/cleaner,1,1,2,3,278,3,14040.00,18720.00,16380.00
V5T2Y3,Busser,1,1,3,3,282,0,14040.00,14040.00,14040.00
V6U7J8,Senior Hairstylist,1,3,7,3,259,13,18205.20,20802.60,19503.90
V8R6T5,Busser,1,1,3,3,282,0,14040.00,14040.00,14040.00
W2F2T2,Early Childhood Practitioner,1,3,2,11,84,6,18011.40,19204.80,18608.10
W3N2E8,Montessori Special Education Needs Coordinator,1,5,3,11,84,6,35000.00,45000.00,40000.00
W6A5N4,Rugby Manager,1,1,4,9,35,4,45000.00,55000.00,50000.00
W6B7R6,Cook,1,3,3,3,255,0,22230.00,32760.00,27495.00
W8D6W6,Cleaner,1,3,2,3,441,2,16380.00,23400.00,19890.00
W8G4Y8,Financial Controller,1,5,4,3,96,8,11700.00,133333.33,72516.67
X2Y7E4,Carpenter,1,1,7,3,322,14,28080.00,32760.00,30420.00
X3G4P3,Project Administrator,1,3,3,3,223,5,24000.00,36000.00,30000.00
X3V4Q5,Installation Service Technician,1,1,4,3,218,2,23400.00,23400.00,23400.00
X4P3T3,Senior Corporate Paralegal,1,5,7,3,118,14,79166.67,95833.33,87500.00
X4P7Y4,General Maintenance Engineer,1,4,3,8,45,0,14040.00,23400.00,18720.00
X6T3U3,Steel Fabricator,1,0,4,3,454,5,28080.00,32760.00,30420.00
X8C4N2,Auto Body Painter,1,1,4,3,331,19,18200.00,31200.00,24700.00
X8C8S4,Medical Doctor Consultant - Ophthalmology,1,7,4,3,65,9,75000.00,100000.00,87500.00
X8E4G4,Real Estate Agent - Part Time,3,2,2,8,193,16,3120.00,3120.00,3120.00
Y3W7C4,Assistant Service Technician,1,3,4,3,422,18,21450.00,29250.00,25350.00
Y4N7J4,"Director, Kig Quality And Compliance Evaluation Program",1,5,5,3,96,14,125000.00,166666.60,145833.30
Y4V5P4,Tiler Assistant,1,1,3,3,454,5,14625.00,17550.00,16087.50
Y5N5R3,Handyman/landscape/rental Assistant,1,1,4,12,473,2,17550.00,21060.00,19305.00
Y5Y3Q2,Housekeeping Supervisor,1,1,3,8,260,1,33333.33,50000.00,41666.67
Y6V3V5,Carpenter,1,0,5,3,322,5,24960.00,24960.00,24960.00
Y6Y4J6,Carpenter,1,1,3,3,322,5,28080.00,32760.00,30420.00
Y8P8A6,Montessori Guide/teacher,1,5,3,11,84,6,35000.00,45000.00,40000.00
Y8Q6T2,Low Voltage Technician,1,2,4,3,364,5,29120.00,37440.00,33280.00
Y3M4G8,Sheetrock Finisher,1,0,5,3,320,5,24960.00,24960.00,24960.00
F7Y3W6,Kitchen Helper,1,0,2,3,463,0,14040.00,23400.00,18720.00
Q4T4D4,Island Manager,1,5,4,3,13,17,60000.00,100000.00,80000.00
A2P5M6,Downunder Submarines - General Maintenance Personal,1,1,2,3,438,2,20800.00,31200.00,26000.00
A3T5K7,Ac Service And Installation Technician,1,3,4,3,330,5,28080.00,70200.00,49140.00
A4C2D6,Metal Framer/drywall Finisher,1,1,6,11,322,5,31200.00,31200.00,31200.00
A8U3D3,Janitor,1,1,4,3,441,2,16380.00,16380.00,16380.00
E2E2D5,Revenue Management Analyst,1,4,2,8,100,0,30766.67,30766.67,30766.67
F4J7M5,Kitchen Helper/prep Cook,1,0,7,3,370,14,16640.00,16640.00,16640.00
F5S2A3,Pastry Chef/fill In Cook,1,1,2,12,255,0,14040.00,15210.00,14625.00
H3K3S3,Installer,1,1,4,3,456,19,27600.00,28800.00,28200.00
J2T6M3,Full Time Janitor,1,1,2,8,445,9,26000.00,31200.00,28600.00
M4C6B4,Mason,1,1,7,11,454,5,28080.00,32760.00,30420.00
N4A2U5,Cook,1,1,2,12,255,0,12870.00,12870.00,12870.00
N8Y7V8,Caregiver,1,1,3,3,288,9,14040.00,18720.00,16380.00
P6F4N4,Cashier General Helper,1,1,2,12,275,19,14040.00,18720.00,16380.00
P7E5F5,Carpenter,1,1,5,3,322,5,35100.00,42120.00,38610.00
Q7N3U4,Cashier General Helper,1,1,2,12,275,0,14040.00,18720.00,16380.00
R2Y2F4,Senior Cost Controller (fincay Inc. Ltd,1,5,4,3,96,2,70000.00,80000.00,75000.00
R4N4E5,Rooms Division Manager,1,5,7,11,36,0,41666.67,58333.33,50000.00
T4J2M2,Hair Stylist,1,1,3,3,258,2,37440.00,37440.00,37440.00
U3A5E7,Pastry Chef/fill In Cook,1,1,2,12,255,0,14040.00,15210.00,14625.00
U4Y2D2,Dive Instructor/guest Relations Coordinator,1,3,4,11,386,17,26400.00,42000.00,34200.00
V2P6B6,Roofer,1,3,6,3,324,19,27588.60,28805.40,28197.00
V6K6P4,Mason / Carpenter / Steel Fixer,1,1,4,11,336,5,32760.00,32760.00,32760.00
W5Y6T7,Maintenance Man,1,0,2,3,454,2,14040.00,18720.00,16380.00
X5Q7W7,Truck Driver/side Loader/forklift Operator,1,1,4,3,433,17,25168.00,32032.00,28600.00
X8C4T5,Executive Steward,1,4,3,8,32,0,58333.33,66666.67,62500.00
Y2M3T4,Ductman,1,3,5,3,330,5,28080.00,28080.00,28080.00
Y3J5C2,Bookkeeper (fincay Inc. Ltd),1,5,4,3,239,2,55000.00,70000.00,62500.00
K4C3B2,Mason,1,1,3,3,320,5,23400.00,28080.00,25740.00
N2D8V3,Cook,1,1,2,12,255,0,12870.00,12870.00,12870.00
E7M6T3,Barber,1,3,4,8,259,13,14040.00,16380.00,15210.00
P7B4W8,Dog Waste Removal Technician,1,1,2,3,473,18,18720.00,23400.00,21060.00
F8B5E4,Operations Supervisor,0,2,7,3,148,11,11375.00,11700.00,11537.50
A2G6U3,Automotive Technician,1,1,4,3,345,4,25740.00,30420.00,28080.00
A8N6B5,Pastry/line Cook,1,1,3,2,372,0,25740.00,28080.00,26910.00
B3N6V2,Mason,1,1,7,3,320,5,24960.00,29120.00,27040.00
B6G7R6,Cook,1,1,2,12,255,0,12870.00,12870.00,12870.00
B7K8V5,Pension Accountant,1,5,3,3,96,8,62500.00,79166.67,70833.33
B8K3B5,Janitor,1,1,3,3,439,2,14040.00,14040.00,14040.00
C2D4D4,Senior Execution Trader,1,5,7,3,189,8,145833.33,187500.00,166666.67
C5M7T5,Housekeeper/kitchen Helper,1,1,2,12,261,0,12285.00,12870.00,12577.50
C8E5W4,Rental Program Coordinator,1,5,3,3,99,14,41666.67,69065.83,55366.25
D2J3E3,Line Cook,1,1,4,2,255,0,14040.00,18720.00,16380.00
D4P7A8,Office/admin Assistant,1,3,3,3,223,10,20400.00,24600.00,22500.00
D4T6R5,Warehouse / Delivery Man,1,1,2,3,472,19,24570.00,26910.00,25740.00
D5N5T8,Trust Officer – Trust Services,1,2,3,8,13,8,54166.67,79166.67,66666.67
D6X6G6,Electrical Engineering Technician,1,3,5,3,363,16,48000.00,66000.00,57000.00
E2R5Y7,Carpenter,1,3,4,11,322,5,24008.40,29998.80,27003.60
E5H2G2,Cook,1,1,2,12,255,0,12870.00,12870.00,12870.00
E5P4E6,Architect,1,6,7,3,57,14,75000.00,105000.00,90000.00
E6P6S5,Support Associate,1,1,4,3,194,19,38400.00,54000.00,46200.00
F6P8H3,Carpenter,1,1,5,3,322,5,28080.00,28080.00,28080.00
F7B4V2,Electronic Engineering Officer (air Traffic Engineer),1,5,7,3,55,17,75228.00,101160.00,88194.00
F8G2H8,Janitorial,1,3,2,3,440,5,16640.00,16640.00,16640.00
G7B4M8,Janitor,1,1,4,3,441,2,16380.00,16380.00,16380.00
G7H6X7,Director Of Operations,1,6,4,3,13,8,104166.67,125000.00,114583.33
G8D5E8,Chef De Partie,1,3,3,11,215,0,25350.00,27300.00,26325.00
H2S7J5,Janitor,1,1,3,3,439,2,14040.00,14040.00,14040.00
H2W3G2,Building Construction Labourer,1,1,1,3,454,5,18720.00,32760.00,25740.00
H2X6R5,Chief Operating Officer (coo),1,5,7,3,10,8,83338.67,83338.67,83338.67
H5C8Q7,Assistant Manager,1,3,4,12,32,0,25000.00,30000.00,27500.00
J2T2S6,Car Detailer,1,1,4,3,443,5,18720.00,23400.00,21060.00
J3K3T8,Mason,1,1,7,3,320,5,37440.00,37440.00,37440.00
J4J7Q2,Janitor,1,1,3,3,439,2,14040.00,14040.00,14040.00
J4Y7T3,"Bartender, Server, Kitchen Helper",1,1,3,12,257,0,10530.00,15210.00,12870.00
J6U3U6,Collections Curator,1,5,4,3,214,4,60060.00,60060.00,60060.00
J7M8M6,Admissions/marketing Officer,1,5,2,1,99,6,41790.00,46515.00,44152.50
K2G6S4,Janitor,1,1,3,3,439,2,14040.00,14040.00,14040.00
K6F7J7,Housekeeper/kitchen Helper,1,1,2,12,261,0,12285.00,12870.00,12577.50
M7G6J7,Audit Manager,1,5,3,3,96,14,70833.33,100000.00,85416.67
M7T4V5,Handyman,1,1,2,3,262,8,16380.00,16380.00,16380.00
M8F3N6,Dispute Resolution Associate,1,5,2,3,118,14,108333.33,125000.00,116666.67
N3E4Q5,Warehouse Assistant,1,1,2,3,472,19,24570.00,26910.00,25740.00
N3R4W7,Welder,1,1,2,3,335,18,18720.00,23400.00,21060.00
N6H2P7,Finance Associate,1,5,2,3,118,14,108333.33,125000.00,116666.67
N6J7W5,Paralegal,1,3,4,3,206,14,83333.33,95833.33,89583.33
N8J6S8,Auto Parts Sales Person,1,3,4,3,283,19,37570.00,46410.00,41990.00
C3M8W6,Pump Concrete Operator,1,1,4,3,321,5,23400.00,30420.00,26910.00
P7U6K6,Mechanic,1,1,7,3,345,2,18720.00,23400.00,21060.00
P7W2K3,Store Packer,1,1,2,3,455,19,17280.00,18000.00,17640.00
Q2C5P5,"Bartender, Server, Kitchen Helper",1,1,3,12,257,0,10530.00,15210.00,12870.00
Q2U5G6,Janitor,1,1,3,3,439,2,14040.00,14040.00,14040.00
Q4F8V2,Downunder Submarines - Marine Operations Supervisor,1,3,4,3,160,2,39360.00,57072.00,48216.00
Q5W3P2,Tennis Coach,1,3,4,8,210,4,36000.00,48000.00,42000.00
Q8A2F5,Gardener,1,1,2,0,450,2,20800.00,20800.00,20800.00
Q8N7U3,Janitor,1,1,3,3,439,2,14040.00,14040.00,14040.00
R5B7K5,Senior Architect,1,6,7,3,57,14,84000.00,110000.00,97000.00
S4R2K7,Mason,1,0,7,3,320,14,24960.00,24960.00,24960.00
S7B7E7,Mason/steel Fixer/carpenter,1,1,3,3,320,5,24960.00,31200.00,28080.00
S8R5K7,Pipe Fitter,1,3,7,11,329,5,32760.00,32760.00,32760.00
T4F4K3,Food & Beverage Server,1,1,2,3,256,0,10530.00,18720.00,14625.00
T7B7T8,Office Clerk/sales Representative.,1,1,2,3,223,14,14560.00,18720.00,16640.00
U5E6M5,Housekeeper/kitchen Helper,1,1,2,12,261,0,12285.00,12870.00,12577.50
U7B8E8,Fuel Truck Driver And Mechanic,1,1,4,3,433,19,31200.00,34800.00,33000.00
V2G4S8,Front Desk Attendant,1,1,2,3,226,19,14040.00,22230.00,18135.00
V3H4B7,Housekeeper/kitchen Helper,1,1,2,12,261,0,12285.00,12870.00,12577.50
V6X4Y3,Senior Forensic Accountant,1,3,3,3,96,8,62500.00,70833.33,66666.67
V7F5H3,Carpenter Helper,1,1,3,11,454,2,15210.00,16380.00,15795.00
V8K6D7,Senior Client Relations Manager,1,5,3,3,10,8,108333.33,125000.00,116666.67
V8T4F4,Janitor,1,1,4,3,333,4,14040.00,18720.00,16380.00
W2R2R3,Mason,1,1,3,11,321,2,20800.00,23400.00,22100.00
W3Q3F3,Car Washer / Detailer,1,1,2,3,443,19,32760.00,39780.00,36270.00
W4D6Y6,Janitor,1,1,2,11,445,2,15210.00,16380.00,15795.00
W6D2D4,Retail Shop Assistant,1,1,3,7,298,2,18720.00,28080.00,23400.00
X2G8C3,Investment Advisor Associate,0,5,4,3,97,8,50000.00,55000.00,52500.00
X4M6J8,Bmw Auto Mechanic,1,3,4,3,345,19,39780.00,48620.00,44200.00
X5P3H8,Construction Foreman,1,5,7,3,22,5,14040.00,14040.00,14040.00
X6P3G7,Multi-purpose Associate,1,1,3,3,272,19,17280.00,18000.00,17640.00
X8A6K6,Data Entry/sales Clerk,1,3,2,3,283,14,12480.00,16640.00,14560.00
X8F4F7,Carpenter,1,1,7,3,322,5,24960.00,29120.00,27040.00
X8N6G2,Teacher Assistant,1,1,2,1,286,6,27000.00,36600.00,31800.00
Y2E5Q8,Front Desk Agent,0,1,2,3,194,0,14040.00,21060.00,17550.00
Y3S5K5,Server/kitchen Helper/babysitter,1,1,2,12,256,0,10920.00,11440.00,11180.00
Y6R3C3,Senior Fund Accountant,1,3,2,3,96,8,66666.67,75000.00,70833.33
Y8J6N5,Janitor,1,1,4,3,445,2,16640.00,20800.00,18720.00
M8X7Y6,Inventory Control Clerk.,1,1,4,3,242,5,18720.00,30420.00,24570.00
D8D8G4,Senior Fund Accountant,1,3,2,3,96,8,66666.67,75000.00,70833.33
J5S2T2,Aviation Superintendent,1,5,4,3,153,8,62640.00,84600.00,73620.00
W3F8V3,Server/kitchen Helper/babysitter,1,1,2,12,256,0,10920.00,11440.00,11180.00
S8G6V2,"Bartender, Server, Kitchen Helper",1,1,3,12,257,0,10530.00,15210.00,12870.00
K6M5V5,Cook,1,1,2,12,255,0,12870.00,12870.00,12870.00
F6S7Y3,"Bartender, Server, Kitchen Helper",1,1,3,12,257,0,10530.00,15210.00,12870.00
F5J4S7,Assistant Manager,1,3,4,12,32,0,25000.00,30000.00,27500.00
D4M2G3,Cook,1,1,2,12,255,0,12870.00,12870.00,12870.00
C3M5M7,Housekeeper/kitchen Helper,1,1,2,12,261,0,12285.00,12870.00,12577.50
G8T5Q5,Divemaster,1,1,1,3,211,19,15607.80,26512.20,21060.00
K4G2G4,Assistant Carpenter/mason,1,3,4,0,454,5,29900.00,36400.00,33150.00
K4V4E7,Senior Sales Assoicate,1,4,3,3,34,19,20800.00,31200.00,26000.00
V3R4U2,Assistant Cook,1,1,3,13,255,0,11700.00,14040.00,12870.00
V8H8E7,Diving Instructor,1,1,2,3,267,19,18000.00,20800.08,19400.04
D3D4R3,General Construction Helper,1,1,2,3,454,2,26000.00,39000.00,32500.00
K6A4S7,F&b Server,1,1,2,3,256,0,10530.00,14040.00,12285.00
R7F6R8,Line Cook,1,1,4,3,215,0,18720.00,30420.00,24570.00
F5N5N8,Carpenter/mason/steel Fixer,1,1,7,3,454,5,28080.00,32760.00,30420.00
A2Q4P3,Cashier General Helper,1,1,2,12,275,19,14040.00,18720.00,16380.00
A7R3M3,Junior Ac Technician / Maintenance,1,3,3,3,330,2,20800.00,22880.00,21840.00
B5Y3A5,Registered Behaviour Technician,1,4,3,3,80,9,32011.20,44998.20,38504.70
D3C7B5,Hr Generalist,1,5,3,3,11,2,55000.00,70000.00,62500.00
E2P7W3,Mason,1,1,6,3,320,2,14040.00,28080.00,21060.00
F6U3W2,Custom Stainless Steel Welder Fabricator,1,1,7,3,336,11,31200.00,37440.00,34320.00
F8T3Y6,Gardener,1,1,2,3,298,2,16640.00,18720.00,17680.00
H4B7A6,Chiropractor,1,7,3,3,80,9,60000.00,96000.00,78000.00
J7U7H7,Cook,1,1,3,3,255,8,31200.00,39000.00,35100.00
K3U4Q3,Warehouse Assistant,1,1,3,12,242,19,16380.00,23400.00,19890.00
K7G8H5,Personal Fitness Trainer,1,3,4,3,211,4,13520.00,31200.00,22360.00
N3B4Y5,Manager - Purchase & Inventory,1,5,7,2,13,9,45000.00,55000.00,50000.00
Q6N8T4,Store Clerk,0,1,2,12,272,19,10920.00,12285.00,11602.50
Q8P7M3,Information Technology Manager,1,3,6,3,24,19,80000.00,110000.00,95000.00
S3H7R2,Food & Beverage Floor Supervisor,1,1,4,9,196,0,38399.40,38399.40,38399.40
T4P3M3,Senior Manager - Audit,1,5,4,3,96,14,95833.33,112500.00,104166.67
T4X4G4,Labourer,1,1,2,3,454,2,15600.00,18200.00,16900.00
V7S2U5,Server,1,1,2,3,256,0,18205.20,25997.40,22101.30
Y4Y3F6,Assistant Mechanic,1,1,3,3,345,19,20800.00,28600.00,24700.00
E8U6P8,Delivery Driver / Support,1,2,3,3,472,17,9360.00,9360.00,9360.00
A2P5M7,Rooms/laundry/public Area Attendant,1,1,3,13,260,0,11700.00,15210.00,13455.00
A4P2M5,Food And Beverage Server,1,1,4,3,256,0,12480.00,12480.00,12480.00
D4P8N7,Artist/musician,1,1,2,3,132,4,12480.00,14560.00,13520.00
D6V2U5,Tire Repairman,1,1,2,3,345,19,16380.00,18720.00,17550.00
D8S4R8,Kitchen Helper,1,1,2,0,463,0,14040.00,16900.00,15470.00
F6H6G8,Stocker- Night Crew,1,0,2,3,242,19,18720.00,31200.00,24960.00
F8T7Q5,Bookkeeping Assistant,1,3,4,8,239,16,16380.00,16380.00,16380.00
F8Y2K2,Maintenance And Grounds Person,1,1,2,12,450,0,12285.00,15210.00,13747.50
G2D6D3,Glass Cutter / Installer,1,1,4,3,317,19,18720.00,27040.00,22880.00
H2C7F2,Steelman/mason/carpenter,1,1,4,3,320,5,32760.00,37440.00,35100.00
H2D5H7,Multi Purpose Associate,1,1,0,8,463,0,18720.00,18720.00,18720.00
H3M2Q3,Car Wash Assistant,1,1,2,3,443,19,28080.00,28080.00,28080.00
H8D7E6,Lead Carpenter,1,3,4,3,322,2,32760.00,37440.00,35100.00
K7T3M7,Nail Technician,1,3,7,3,259,13,12480.00,19500.00,15990.00
N3M8U5,Security Guard,1,1,2,3,293,2,18000.00,18000.00,18000.00
N6G6Q6,Ac Technician,1,3,4,3,142,5,28600.00,36400.00,32500.00
P5J2U2,Heavy Equipment Mechanic,1,1,7,3,344,2,32760.00,37440.00,35100.00
Q3R6U3,Beauty Therapist,1,3,5,3,259,13,12480.00,19510.40,15995.20
Q6S4U8,Janitor,1,1,2,3,441,2,14040.00,18720.00,16380.00
R6D2R3,Construction,1,3,4,11,319,2,28080.00,32760.00,30420.00
R7C3C8,Primary Teacher,1,5,4,3,85,6,48006.40,70990.40,59498.40
S3J6K6,Assistant Cook,1,3,3,1,255,0,14040.00,21060.00,17550.00
W5V5B6,Carpenter,1,1,4,11,322,5,30420.00,35100.00,32760.00
X5S6W8,Retail Merchandiser,1,5,2,3,283,19,16380.00,21060.00,18720.00
Y6F2G2,Mason,1,1,3,3,320,5,28080.00,30420.00,29250.00
V2E3F7,Food & Beverage Server,1,1,3,3,256,0,12480.00,12480.00,12480.00
C2P2F3,Finishing Carpenter,1,1,4,3,454,5,23400.00,37440.00,30420.00
N2C4D2,Food And Beverage Server,1,1,3,4,268,19,14040.00,14040.00,14040.00
Y6X2B4,Disk Jockey-dj,1,1,4,4,133,19,14040.00,14040.00,14040.00
D6D3T3,Personal Trainer,0,5,5,3,268,19,23998.00,30004.00,27001.00
C3D3D3,Global Chief Operating Officer,1,6,7,3,10,8,270833.30,270833.30,270833.30
Y5X5H3,Global Chief Financial Officer,1,5,7,3,10,8,270833.30,270833.30,270833.30
R7N6C3,Mobile Barber,1,1,4,3,259,13,14040.00,16380.00,15210.00
A2G8X4,Audit Senior,1,5,3,3,96,14,54166.67,75000.00,64583.33
A3U4C3,Gardener / Handyman / Caregiver,1,3,4,5,298,1,24700.00,27560.00,26130.00
A4N4U5,Heavy Machine Mechanic,1,3,4,3,365,19,21060.00,25740.00,23400.00
A5M2J5,Guest Service Supervisor,1,3,4,8,234,0,11700.00,18720.00,15210.00
A5V6A2,Mason,1,1,7,3,320,5,14040.00,28080.00,21060.00
A8B5C4,Drywall Installer,1,1,4,3,454,5,23400.00,37440.00,30420.00
A8U4U8,Car Washer,1,1,3,3,445,5,16380.00,23400.00,19890.00
B2M6Q5,Aviation Superintendent,1,5,4,3,153,14,62640.00,84600.00,73620.00
B2N5K4,Laundry Assistant,1,1,3,3,412,2,18720.00,21600.00,20160.00
B3C4M2,Tiler,1,1,7,3,325,5,24960.00,37440.00,31200.00
B3C8C8,Consultant,1,6,7,3,100,14,150000.00,250000.00,200000.00
B3V4Q8,Health & Wellness Representative,1,2,3,3,99,9,28002.00,42003.00,35002.50
B5A8Y8,Investment Analyst,1,5,4,8,98,14,83333.33,125000.00,104166.67
B6X7B3,Waitress,1,1,3,3,256,0,37440.00,74880.00,56160.00
B6Y5E3,Air Conditioning Technician,1,1,3,3,330,13,35100.00,39780.00,37440.00
B7M8G2,Senior Recruiter,1,5,3,3,283,2,46747.97,52845.53,49796.75
B8E2Q6,Handyman/labourer,1,1,4,3,470,5,15600.00,16900.00,16250.00
B8K4R2,General Maintenance/assistant Cashier,1,1,3,3,274,19,18720.00,23400.00,21060.00
B8S8W7,Head Of Risk And Compliance - Cayman,1,5,5,3,12,14,125000.00,158333.33,141666.67
A2T4K6,Service Manager,1,3,7,3,22,2,60000.00,84000.00,72000.00
C2Q2U7,Drywall/carpenter,1,1,4,3,320,5,23400.00,35100.00,29250.00
C2Q3N7,Plumber Helper,1,1,1,3,329,5,21060.00,23400.00,22230.00
C2V2D4,Barber,1,1,3,3,258,19,17550.00,21060.00,19305.00
J7S3R8,Construction Site Foreman,1,1,7,3,454,2,40000.00,50000.00,45000.00
C3N8D4,Receptionist/laboratory Assistant,1,2,2,3,177,9,18000.00,24000.00,21000.00
C3U6G2,Cleaner/janitor,1,1,3,3,439,5,15600.00,18200.00,16900.00
C4D5P3,Operations Supervisor,1,1,2,3,196,19,23400.00,35100.00,29250.00
C5S2Q2,Janitor,1,1,3,3,441,2,14040.00,23400.00,18720.00
C6C3P5,Audit Senior,1,5,3,3,96,14,54166.67,68750.00,61458.33
C6Q6G3,Mason,1,1,4,3,320,5,32760.00,32760.00,32760.00
C7R4T5,Associate,1,5,3,1,118,14,241666.67,258333.33,250000.00
D2B4V4,Sales Merchandiser/ Deliveryman,1,1,2,3,461,19,16640.00,20800.00,18720.00
Q2C8S4,Pool Repair Technician,1,1,3,3,454,2,32500.00,46800.00,39650.00
D6E7R4,Air Conditioning Technician,1,3,7,3,330,5,31200.00,41600.00,36400.00
E3A5R5,Air Conditioning Technician/office Manager,1,3,4,3,330,5,32760.00,42120.00,37440.00
E3S5M5,Marketing Associate,1,5,3,3,104,19,28080.00,42120.00,35100.00
E4N7E5,Kitchen Helper,1,1,2,3,463,0,14040.00,18720.00,16380.00
E4Q6U3,General Helper,1,1,4,3,473,5,21060.00,23400.00,22230.00
T2J4S7,Cpo Certified Pool Maintenance Person,1,1,2,3,454,2,26000.00,42120.00,34060.00
E7A4K6,Installer,1,1,4,3,426,19,33800.00,33800.00,33800.00
E7K7Y4,Electrican,1,5,6,3,364,5,35360.00,52000.00,43680.00
E7T6A5,Assistant Store Manager,1,1,4,3,34,19,47502.00,49998.00,48750.00
F2R2B2,Foreman,1,1,7,11,149,5,42120.00,51480.00,46800.00
F3N4A8,Dive Instructor,1,1,2,3,386,0,21600.00,33600.00,27600.00
F3W3F2,Retail Store Manager,1,4,3,3,13,19,29998.80,69989.40,49994.10
F7H5P7,Mobile Detailer,1,1,3,3,443,19,18200.00,20800.00,19500.00
F7X7G4,Janitor,1,1,2,0,440,2,14040.00,18720.00,16380.00
F7X7T8,Construction Labourer,1,1,4,3,454,2,28080.00,32760.00,30420.00
F8D5R2,Electrician Helper,1,1,2,3,364,2,15600.00,20800.00,18200.00
G4B4A6,Project Coordinator / Administrator,1,5,7,8,149,5,84000.00,96000.00,90000.00
G4H7Q6,Truck Driver,1,1,4,3,433,18,26009.10,31196.10,28602.60
G4S3R7,Personal Strata Chef,1,3,4,8,215,1,33333.33,50000.00,41666.67
G5B3A8,Roofer,1,0,2,3,454,5,18720.00,32760.00,25740.00
G5R8N5,Mason,1,1,7,3,320,5,28080.00,42120.00,35100.00
G6E6F2,Hr Coordinator,1,5,3,3,99,6,53616.00,70344.00,61980.00
G6K3K8,Recruiter,1,4,2,3,283,2,37498.50,45844.50,41671.50
H2M3Q8,Steel Worker,1,0,7,3,334,5,24960.00,24960.00,24960.00
H2P4P3,Concierge And Membership Ambassador,1,3,3,3,234,13,36666.67,45000.00,40833.33
H3A7Y7,Counsel - Dispute Resolution,1,6,5,3,118,14,166666.67,229166.67,197916.67
H6E5A7,Janitor/office Cleaner,1,1,4,3,441,5,12480.00,12584.00,12532.00
H6H7F6,Managing Director,1,5,5,3,480,9,100000.00,125000.00,112500.00
H6R3U7,Sous Chef,1,3,3,3,215,0,42845.40,54000.00,48422.70
H6Y8Y3,Audit Associate,1,5,4,3,183,14,60000.00,66000.00,63000.00
H7F4T2,Deckhand,1,1,3,3,438,17,20000.00,25000.00,22500.00
J2E4H6,Carpenter,1,1,7,7,322,5,32760.00,32760.00,32760.00
J4A3V8,Farmer,1,1,4,3,315,16,23400.00,28080.00,25740.00
J4S7X2,Carpenter,1,1,7,3,322,5,14040.00,28080.00,21060.00
